date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:17:57	905/905	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:17:57%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/folder_closed_glow	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/folder_closed_glow.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:17:58	888/888	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:17:58%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/folder_open_glow	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/folder_open_glow.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:17:59	1124/1124	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:17:59%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/ground_signal_on	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/ground_signal_on.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:00	943/943	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:00%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/ground_signal_off	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/ground_signal_off.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:01	373/373	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:01%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/led_on	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/led_on.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:02	382/382	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:02%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/led_off	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/led_off.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:03	551/551	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:03%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/led_off_glow	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/led_off_glow.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:04	605/605	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:04%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/led_on_glow	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/led_on_glow.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:05	300/300	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:05%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/point_down	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/point_down.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:06	348/348	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:06%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/point_right	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/point_right.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:07	972/972	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:07%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/point_right_glow	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/point_right_glow.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:08	1063/1063	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:08%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/point_down_glow	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/point_down_glow.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:09	580/580	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:09%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/toggle_plus	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/toggle_plus.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:10	515/515	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:10%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/toggle_minus	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/toggle_minus.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:11	750/750	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:11%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/toggle_minus_glow	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/toggle_minus_glow.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:12	863/863	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:12%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/toggle_plus_glow	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/toggle_plus_glow.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:13	522/522	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:13%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/radio_on	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/radio_on.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:14	438/438	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:14%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/radio_off	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/radio_off.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:15	831/831	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:15%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/radio_off_glow	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/radio_off_glow.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:16	942/942	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:16%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/radio_on_glow	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/radio_on_glow.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:17	560/560	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:17%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/smiley_on	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/smiley_on.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:18	543/543	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:18%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/smiley_off	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/smiley_off.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:19	1019/1019	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:19%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/smiley_off_glow	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/smiley_off_glow.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:20	1018/1018	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:20%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/smiley_on_glow	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/smiley_on_glow.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:21	251/251	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:21%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/square_on	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/square_on.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:22	216/216	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:22%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/square_off	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/square_off.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:23	343/343	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:23%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/square_off_glow	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/square_off_glow.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:24	459/459	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:24%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/square_on_glow	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/square_on_glow.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:25	475/475	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:25%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/sunmoon_on	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/sunmoon_on.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:26	447/447	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:26%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/sunmoon_off	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/sunmoon_off.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:27	848/848	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:27%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/sunmoon_off_glow	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/sunmoon_off_glow.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:28	928/928	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:28%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/sunmoon_on_glow	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/sunmoon_on_glow.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:29	261/261	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:29%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/switch_on	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/switch_on.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:30	261/261	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:30%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/switch_off	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/switch_off.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:31	378/378	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:31%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/switch_off_glow	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/switch_off_glow.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:32	381/381	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:32%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/switch_on_glow	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/format_topcoll/1732004859/switch_on_glow.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:33	655/655	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:18:33%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/core/1732004859/t/delete	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/core/1732004859/t/delete.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:34	354/354	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:18:34%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/core/1732004859/t/up	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/core/1732004859/t/up.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:35	355/355	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:18:35%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/core/1732004859/t/down	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/core/1732004859/t/down.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:36	351/351	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:18:36%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/core/1732004859/t/add	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/core/1732004859/t/add.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:37	605/605	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:18:37%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/core/1732004859/t/copy	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/core/1732004859/t/copy.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:38	1678/1678	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:38%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/plagiarism_turnitin/1732004859/rubric	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/plagiarism_turnitin/1732004859/rubric.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:39	1369/1369	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:39%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/plagiarism_turnitin/1732004859/peermark-reviews	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/plagiarism_turnitin/1732004859/peermark-reviews.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:40	1013/1013	---M--	200	added ('OK')	image/gif	date:Sat,%2014%20Dec%202024%2007:18:40%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/plagiarism_turnitin/1732004859/refresh	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/plagiarism_turnitin/1732004859/refresh.gif	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:41	1509/1509	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:41%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/plagiarism_turnitin/1732004859/peermark-settings	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/plagiarism_turnitin/1732004859/peermark-settings.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:42	1388/1388	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:42%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/plagiarism_turnitin/1732004859/quickmark	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/plagiarism_turnitin/1732004859/quickmark.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:43	12577/12577	---M--	200	added ('OK')	image/png	date:Sat,%2014%20Dec%202024%2007:18:43%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/plagiarism_turnitin/1732004859/turnitin-icon	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/plagiarism_turnitin/1732004859/turnitin-icon.png	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:44	1237/1237	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:18:44%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/atto_h5p/1732004859/icon-white	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/atto_h5p/1732004859/icon-white.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:46	117372/117372	---M--	200	added ('OK')	font/woff2	date:Sat,%2014%20Dec%202024%2007:18:45%20GMT	https://moodle.sdu.edu.kz/theme/font.php/alpha/core/1732004859/fa-brands-400.woff2	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/font.php/alpha/core/1732004859/fa-brands-400.woff2	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:47	25452/25452	---M--	200	added ('OK')	font/woff2	date:Sat,%2014%20Dec%202024%2007:18:47%20GMT	https://moodle.sdu.edu.kz/theme/font.php/alpha/core/1732004859/fa-regular-400.woff2	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/font.php/alpha/core/1732004859/fa-regular-400.woff2	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:48	207972/207972	---M--	200	added ('OK')	font/ttf	date:Sat,%2014%20Dec%202024%2007:18:46%20GMT	https://moodle.sdu.edu.kz/theme/font.php/alpha/core/1732004859/fa-brands-400.ttf	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/font.php/alpha/core/1732004859/fa-brands-400.ttf	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:49	68004/68004	---M--	200	added ('OK')	font/ttf	date:Sat,%2014%20Dec%202024%2007:18:48%20GMT	https://moodle.sdu.edu.kz/theme/font.php/alpha/core/1732004859/fa-regular-400.ttf	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/font.php/alpha/core/1732004859/fa-regular-400.ttf	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:50	156496/156496	---M--	200	added ('OK')	font/woff2	date:Sat,%2014%20Dec%202024%2007:18:49%20GMT	https://moodle.sdu.edu.kz/theme/font.php/alpha/core/1732004859/fa-solid-900.woff2	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/font.php/alpha/core/1732004859/fa-solid-900.woff2	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:51	383/383	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:18:51%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/y/tn	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/y/tn.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:52	419720/419720	---M--	200	added ('OK')	font/ttf	date:Sat,%2014%20Dec%202024%2007:18:50%20GMT	https://moodle.sdu.edu.kz/theme/font.php/alpha/core/1732004859/fa-solid-900.ttf	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/font.php/alpha/core/1732004859/fa-solid-900.ttf	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:52	326/326	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:18:52%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/y/lnl	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/y/lnl.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:53	680/680	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:18:53%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/y/tn_c	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/y/tn_c.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:54	738/738	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:18:54%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/y/tn_e	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/y/tn_e.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:55	213/213	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:18:55%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/y/vline	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/y/vline.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:56	156/156	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:18:56%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/diagonal-lines	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/diagonal-lines.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:57	40957/40957	---M--	200	added ('OK')	image/gif	date:Sat,%2014%20Dec%202024%2007:18:57%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/core/1732004859/i/ajaxloader	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/core/1732004859/i/ajaxloader.gif	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:58	525/525	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:18:58%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/core/1732004859/i/course	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/core/1732004859/i/course.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:18:59	617/617	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:18:59%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/core/1732004859/i/mnethost	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/core/1732004859/i/mnethost.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:00	582/582	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:00%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/fp/path_folder	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/fp/path_folder.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:01	507/507	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:01%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/y/tm	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/y/tm.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
12:19:02	507/507	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2014%20Dec%202024%2007:19:02%20GMT	https://moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/y/tp	/Users/Yukki/Desktop/moodle_copy/moodle.sdu.edu.kz/theme/image.php/alpha/theme/1732004859/y/tp.svg	(from https://moodle.sdu.edu.kz/theme/styles.php/alpha/1732004874_1/all)
